NamaBarang,Harga,terjual,Link,DeskripsiBarang
ASUS Vivobook Pro 14 OLED M3400QA-OLEDS551 - Cosmos Blue,10199000,3 terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-14-oled-m3400qa-oleds551-cosmos-blue?extParam=whid%3D2383689%26src%3Dshop,"ASUS Vivobook Pro 14 OLED M3400QA-OLEDS551 - Cosmos Blue [AMD Ryzen 5 5600H / AMD Radeon Graphics / 8GB / 512GB / 14inch / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-colo : Cosmos Blue
Top case-material : Plastic

Military grade : N/A
Touch Panel : N/A
Display : 14.0-inch 2.8K (2880 x 1800) OLED 16:10 aspect ratio 600nits HDR peak brightness 100% DCI-P3 color gamut PANTONEValidated
Screen-to-body ratio : 85

Processor : AMD Ryzen 5 5600H Mobile Processor (6-core/12-thread, 19MB cache, up to 4.2 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD

How to upgrade memory : N/A
Expansion Slot(includes used) : N/A

Optical Drive : N/A
Front-facing camera : 720p HD camera Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax) (Dual band) 2*2 + Bluetooth 5
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint FingerPrint

I/O ports :
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x USB 3.2 Gen 2 Type-A
2x USB 2.0 Type-A
Micro SD card reader

Audio :
Smart Amp Technology
Built-in array microphone
harman/kardon (Mainstream)
Voice control with Cortana support

AC Adapter : 4.5, 90W AC Adapter, Output: 19V DC, 4.74A, 90W, Input: 100~240V AC 50/60Hz universal
Battery : 50WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 31.58 x 22.63 x 1.89 ~ 1.92 cm
Weight (with Battery) : 1.40 kg
Weight (without Battery) : 1.20 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS Zenbook 14 Flip OLED UN5401QA-OLED552 - Jade Black,16799000,14 terjual,https://www.tokopedia.com/asus/asus-zenbook-14-flip-oled-un5401qa-oled552-jade-black?extParam=src%3Dshop%26whid%3D2383689,"ASUS Zenbook 14 Flip OLED UN5401QA-OLED552 - Jade Black [AMD Ryzen 5 5600H / AMD Radeon Graphics / 8GB / 512GB / 14inch / Touch / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Jade Black
Top case-material : Aluminum
Military grade : US MIL-STD 810H military-grade standard

Touch Panel : Touch screen
Display : 14.0-inch 2.8K (2880 x 1800) OLED 16:10 aspect ratio LED Backlit 0.2ms response time 90Hz refresh rate 550nits peak brightness 100% DCI-P3 color gamut PANTONEValidated Glossy display
Screen-to-body ratio : 88

Processor : AMD Ryzen 5 5600H Mobile Processor (6-core/12-thread, 19MB cache, up to 4.2 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
On board memory : 8GB LPDDR4X on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : N/A

Optical Drive : N/A
Front-facing camera : 720p HD camera
Wireless : Wi-Fi 6(802.11ax) (Dual band) 2*2 + Bluetooth 5.0
Keyboard type : Backlit Chiclet Keyboard
NumberPad : SupportNumberPad
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 2 Type-A
2x USB 3.2 Gen 2 Type-C support display / power delivery
1xHDMI2.0b
1x 3.5mm Combo Audio Jack
Micro SD card reader

Audio :
Built-in speaker
Built-in array microphone
harman/kardon (Premium)
Voice control with Cortana and Alexa voice-recognition support

AC Adapter :TYPE-C, 100W AC Adapter, Output 20V DC, 5A, 100W, Input: 100~240V AC 50/60Hz universal
Battery :63WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 31.12 x 22.25 x 1.59 ~ 1.59 cm
Weight (with Battery) :1.40 kg
Weight (without Battery) : 1.06 kg

Included in the Box :
Sleeve
Stylus
USB-A to RJ45 gigabit ethernet adapter

Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Pro 14X OLED M7400QE-OLED554 - Meteor White,16799000,30+ terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-14x-oled-m7400qe-oled554-meteor-white?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Pro 14X OLED M7400QE-OLED554 - Meteor White [AMD Ryzen 5 5600H / NVIDIAGeForceRTX3050Ti / 8GB / 512GB / 14inch / WIN11 / OHS]

- NVIDIA GeForce RTX 3050 Ti GPU with dual fans
- Brilliant 2,8K OLED Display
- Exclusive ASUS DialPad

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Meteor White
Top case-material : Aluminum

Panel : 14.0-inch 2.8K (2880 x 1800) OLED 16:10 aspect ratio Glossy display100% DCI-P3 color gamut PANTONEValidated
Touch Panel : N/A
Screen-to-body ratio : 86

Processor : AMD Ryzen 5 5600H Mobile Processor (6-core/12-thread, 19MB cache, up to 4.2 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
Graphics : NVIDIAGeForceRTX3050TiLaptopGPU
VRAM : 4GB GDDR6
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : 1x M.2 2280 PCIe 3.0x4

Optical Drive : N/A
Front-facing camera : 720p HD camera//Withprivacyshutter
Wireless Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad:N/A
FingerPrint : FingerPrint

I/O ports :
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A//Micro SD card reader

Audio :
Built-in microphone
Built-in array microphone//harman/kardon (Mainstream)
Voice control with Cortana and Alexa voice-recognition support

AC Adapter : 4.5, 120W AC Adapter, Output: 20V DC, 6A, 120W, Input: 100~240V AC 50/60Hz universal
Battery : 63WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 31.74 x 22.85 x 1.79 ~ 1.79 cm
Weight (with Battery) : 1.45 kg

Included in the Box : Carry bag
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS TUF Gaming F15 FX507ZR-I737D6G-O - Jaeger Gray,20799000,20 terjual,https://www.tokopedia.com/asus/asus-tuf-gaming-f15-fx507zr-i737d6g-o-jaeger-gray?extParam=src%3Dshop%26whid%3D2383689,"ASUS TUF Gaming F15 FX507ZR-I737D6G-O - Jaeger Gray [Intel Core i7-12700H / NVIDIAGeForceRTX3070 / 8GB*2 / 1TB / 15,6inch / WIN11 / OHS]

- Intel I7-12th Gen CPU and NVIDIA GeForce RTX3070 with MUX Switch
- 4 Exhaust fans, 5 heat pipes for maximum cooling efficiency
- 4.5% smaller chassis
- MIL-STD 810H military grade
- Support Thunderbolt 4

Operating System : Windows 11 Home
Office : Office Home and Student 2021

CPU : 12th Gen Intel Core i7-12700H Processor 2.3 GHz (24M Cache, up to 4.7 GHz, 14 cores: 6 P-cores and 8 E-cores)
GPU : NVIDIAGeForceRTX3070 Laptop GPU
Graphics Memory : 8GB GDDR6
Discrete/Optimus : MUX Switch + Optimus
TGP 1460MHz* at 140W (1410MHz Boost Clock+50MHz OC, 115W+25W Dynamic Boost)

Display : 15.6-inch FHD (1920 x 1080) 16:9 300Hz Adaptive-Sync 170 IPS-level 300nits sRGB % : 100%
Memory : 8GB DDR5-4800 SO-DIMM *2
Storage : 1TB M.2 NVMe PCIe 3.0 SSD
Memory Slots (Including Used) : 2x DDR5 SO-DIMM slots
Max Memory Installed : 32GB
M.2 SSD Slots (Including Used) : 2 M.2 PCIe 512GB/1TB

Keyboard Type : Backlit Chiclet Keyboard RGB
Speaker : 2-speaker system
Audio Tech
DolbyAtmos
Hi-Rescertification

Wifi : Wi-Fi 6(802.11ax)+Bluetooth 5.2 (Dual band) 2*2
(*BT version may change with OS upgrades.)

I/O Port :
1x RJ45 LAN port
1x Thunderbolt 4 support DisplayPort
1x USB 3.2 Gen 2 Type-C support DisplayPort / G-SYNC
2x USB 3.2 Gen 1 Type-A//1x3.5mmComboAudioJack

Camera : 720PHD camera
Battery : 90WHrs, 4S1P, 4-cell Li-ion
Warranty : 2 Years Global with 1st year perfect warranty
Bundle : TUF backpack"
ASUS TUF Gaming F15 FX506HE-I7R5B6T-O11 - Graphite Black,15799000,2 terjual,https://www.tokopedia.com/asus/asus-tuf-gaming-f15-fx506he-i7r5b6t-o11-graphite-black?extParam=src%3Dshop%26whid%3D2383689,"ASUS TUF Gaming F15 FX506HE-I7R5B6T-O11 - Graphite Black [Intel Core i7-11800H / NVIDIAGeForceRTX3050Ti Laptop GPU / 16GB / 512GB / 15.6inch / WIN11 /OHS]

1. Potent performance : The latest Intel 11th Gen Tiger Lake H-45 with up to GeForce RTX 3060 GPU,
2. Pro level precision : up to 240Hz, 100% sRGB pane
3. Power anywhere : up to 90Wh battery on RTX3060 above and type-C charging
4. Inteligent cooling : Liquid metal, thinner fan blade and more blades, anti-dust tunnel 2.0

Operating System : Windows 11 Home + Office Home and Student 2021 included
CPU : Intel Core i7-11800HProcessor2.3GHz(24MCache,upto4.6GHz,8Cores)
GPU : NVIDIAGeForceRTX3050Ti Laptop GPU
Graphics Memory : 4GB GDDR6
TGP : Up to 1600MHz at 60W (75W with Dynamic Boost)

Panel : 15.6-inch FHD (1920 x 1080) 16:9 144Hz ValueIPS-level 250 nits
sRGB % : 62,5%
NTSC % : 45%

Memory : 8GB DDR4-3200 SO-DIMM *2
Memory Slots : 2x SO-DIMM slots
Storage : 512GB M.2 NVMe PCIe 3.0 SSD

Keyboard Type : Backlit Chiclet Keyboard RGB
Speaker : 2x 2W speaker
Wifi : Wi-Fi 6(802.11ax)+Bluetooth 5.2 (Dual band) 2*2
Battery : 48WHrs, 3S1P, 3-cell Li-ion
Dimension : 35.9 x 25.6 x 2.28 ~ 2.43 cm
Weight : 2.30 Kg

I/O Port :
1x Type-C USB 4 with DisplayPort and Thunderbolt 4
1xRJ45LANport
3x USB 3.2 Gen 1 Type-A//1x3.5mmComboAudioJack

Upgradability RAM : Max Capacity Installed 32GB
Storage : Extra one slot

Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook 15 A516EPO-VIPS754 - Transparent Silver,12799000,6 terjual,https://www.tokopedia.com/asus/asus-vivobook-15-a516epo-vips754-transparent-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 15 A516EPO-VIPS754 - Transparent Silver [Intel Core i7-1165G7 / NVIDIA GeForce MX330 / 8GB / 512GB SSD / 15.6inch / WIN11 / OHS]

Thin & Lightweight
NanoEdge Display
Up to Intel Core 11th Gen CPU and Up to MX330 Discrete Graphics

Operating System : Windows 11 Home
Office : Office Home and Student 2021
LCD cover-material : Plastic
LCD cover-color : Transparent Silver
Top case-material : Plastic
Panel : 15.6-inch LED Backlit 250nits FHD (1920 x 1080) 16:9 aspect ratio Anti-glare display
Color gamut 45% NTSC color gamut
Screen-to-body ratio : 83

Processor : Intel Core i7-1165G7 Processor 2.8 GHz (12M Cache, up to 4.7 GHz, 4 cores)
Intergrated GPU : Intel Iris Xe Graphics
Graphics : NVIDIA GeForce MX330

How to upgrade memory : Upgradable - Need to remove bottom/top case
Expansion Slot(includes used) : 1x DDR4 SO-DIMM slot

Memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD - HDD housing for storage expansion""
Optical Drive : N/A
Front-facing camera : VGA camera
Wireless : Wi-Fi 5(802.11ac)+Bluetooth 4.1 (Dual band) 1*1
Keyboard type : Backlit Chiclet Keyboard with Num-key
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x 3.5mm Combo Audio Jack

Audio :
SonicMaster
Built-in speaker
Built-in microphone
Voice control with Cortana support

AC Adapter : 4.0, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal
Battery : 37WHrs, 2S1P, 2-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 36.00 x 23.50 x 1.99 ~ 1.99 cm
Weight (with Battery) : 1.80 kg

Included in the Box Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook 15 A516EPO-VIPS753 - Slate Grey,12799000,5 terjual,https://www.tokopedia.com/asus/asus-vivobook-15-a516epo-vips753-slate-grey?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 15 A516EPO-VIPS753 - Slate Grey [Intel Core i7-1165G7 / NVIDIA GeForce MX330 / 8GB / 512GB SSD / 15.6inch / WIN11 / OHS]

Thin & Lightweight
NanoEdge Display
Up to Intel Core 11th Gen CPU and Up to MX330 Discrete Graphics

Operating System : Windows 11 Home
Office : Office Home and Student 2021
LCD cover-material : Plastic
LCD cover-color : Slate Grey
Top case-material : Plastic
Panel : 15.6-inch LED Backlit 250nits FHD (1920 x 1080) 16:9 aspect ratio Anti-glare display
Color gamut 45% NTSC color gamut
Screen-to-body ratio : 83

Processor : Intel Core i7-1165G7 Processor 2.8 GHz (12M Cache, up to 4.7 GHz, 4 cores)
Intergrated GPU : Intel Iris Xe Graphics
Graphics : NVIDIA GeForce MX330

How to upgrade memory : Upgradable - Need to remove bottom/top case
Expansion Slot(includes used) : 1x DDR4 SO-DIMM slot

Memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD - HDD housing for storage expansion""
Optical Drive : N/A
Front-facing camera : VGA camera
Wireless : Wi-Fi 5(802.11ac)+Bluetooth 4.1 (Dual band) 1*1
Keyboard type : Backlit Chiclet Keyboard with Num-key
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x 3.5mm Combo Audio Jack

Audio :
SonicMaster
Built-in speaker
Built-in microphone
Voice control with Cortana support

AC Adapter : 4.0, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal
Battery : 37WHrs, 2S1P, 2-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 36.00 x 23.50 x 1.99 ~ 1.99 cm
Weight (with Battery) : 1.80 kg

Included in the Box Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook 14 A416EAO-FHD351 - Slate Grey,6399000,7 terjual,https://www.tokopedia.com/asus/asus-vivobook-14-a416eao-fhd351-slate-grey?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 14 A416EAO-FHD351 - Slate Grey [Intel Core i3-1115G4 / Intel UHD Graphics / 4GB / SSD 512GB / 14inch / FHD / WIN11 / OHS]

- Thin & Lightweight
- NanoEdge Display
- Up to Intel Core 11th Gen CPU and Up to MX330 Discrete Graphics

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Plastic
LCD cover-color : Slate Grey
Top case-material : Plastic

Military grade : N/A
Touch Panel : N/A
Display : 14.0-inch FHD (1920 x 1080) 16:9 aspect ratio LED Backlit 220nits 45% NTSC color gamut Anti-glare display
Screen-to-body ratio : 82

Processor : Intel Core i3-1115G4 Processor 3.0 GHz (6M Cache, up to 4.1 GHz, 2 cores)
Intergrated GPU : Intel UHD Graphics
On board memory : 4GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD - HDD housing for storage expansion

How to upgrade memory : Upgradable - Need to remove bottom/top case
Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x M.2 2280 PCIe 3.0x2
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : VGA camera
Wireless : Wi-Fi 5(802.11ac) (Dual band) 1*1 + Bluetooth 4.1
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in microphone
Voice control with Cortana support

AC Adapter : 4.0, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal
Battery : 37WHrs, 2S1P, 2-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 32.54 x 21.60 x 1.99 cm
Weight (with Battery) : 1.55 kg
Weight (without Battery) : 1.50 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook 14 A416JAO-VIPS352 - Slate Grey,6699000,2 terjual,https://www.tokopedia.com/asus/asus-vivobook-14-a416jao-vips352-slate-grey?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 14 A416JAO-VIPS352 - Slate Grey [Intel Core i3-1005G1 / Intel UHD Graphics / 4GB / 512GB / 14inch / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Plastic
LCD cover-color : Slate Grey
Top case-material : Plastic

Military grade : N/A
Touch Panel : N/A
Display : 14.0-inch FHD (1920 x 1080) 16:9 aspect ratio LED Backlit PS-level Panel 250nits 45% NTSC color gamut Anti-glare display
Screen-to-body ratio : 82

Intel Athena Program : N/A
Processor : Intel Core i3-1005G1 Processor 1.2 GHz (4M Cache, up to 3.4 GHz, 2 cores)
Intergrated GPU : Intel UHD Graphics
On board memory : 4GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD - HDD housing for storage expansion

How to upgrade memory : Upgradable - Need to remove bottom/top case""
Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x M.2 2280 PCIe 3.0x2
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : VGA camera
Wireless : Wi-Fi 5(802.11ac) (Dual band) 1*1 + Bluetooth 4.1
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x Headphone/Headset
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in microphone
Voice control with Cortana support

AC Adapter : 4.0, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal
Battery : 37WHrs, 2S1P, 2-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 32.54 x 21.60 x 1.99 cm
Weight (with Battery) : 1.60 kg
Weight (without Battery) : 1.50 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook 14 A416JAO-VIPS351 - Transparent Silver,6699000,40+ terjual,https://www.tokopedia.com/asus/asus-vivobook-14-a416jao-vips351-transparent-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 14 A416JAO-VIPS351 - Transparent Silver [Intel Core i3-1005G1 / Intel UHD Graphics / 4GB / 512GB / 14inch / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Plastic
LCD cover-color : Transparent Silver
Top case-material : Plastic

Military grade : N/A
Touch Panel : N/A
Display : 14.0-inch FHD (1920 x 1080) 16:9 aspect ratio LED Backlit PS-level Panel 250nits 45% NTSC color gamut Anti-glare display
Screen-to-body ratio : 82

Intel Athena Program : N/A
Processor : Intel Core i3-1005G1 Processor 1.2 GHz (4M Cache, up to 3.4 GHz, 2 cores)
Intergrated GPU : Intel UHD Graphics
On board memory : 4GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD - HDD housing for storage expansion

How to upgrade memory : Upgradable - Need to remove bottom/top case""
Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x M.2 2280 PCIe 3.0x2
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : VGA camera
Wireless : Wi-Fi 5(802.11ac) (Dual band) 1*1 + Bluetooth 4.1
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x Headphone/Headset
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in microphone
Voice control with Cortana support

AC Adapter : 4.0, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal
Battery : 37WHrs, 2S1P, 2-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 32.54 x 21.60 x 1.99 cm
Weight (with Battery) : 1.60 kg
Weight (without Battery) : 1.50 kg
Included in the Box : Backpack"
ASUS VivoBook 14 A416JAO-FHD328 - Transparent Silver,6099000,3 terjual,https://www.tokopedia.com/asus/asus-vivobook-14-a416jao-fhd328-transparent-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 14 A416JAO-FHD328 - Transparent Silver [Intel Core i3-1005G1 / Intel UHD Graphics / 4GB / 256GB / 14inch / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Plastic
LCD cover-color : Slate Grey
Top case-material : Plastic

Military grade : N/A
Display : 14.0-inch LED Backlit 220nits FHD (1920 x 1080) 16:9 aspect ratio Anti-glare display 45% NTSC color gamut
Touch Panel : N/A
Screen-to-body ratio : 82

Processor : Intel Core i3-1005G1 Processor 1.2 GHz (4M Cache, up to 3.4 GHz, 2 cores)
Intergrated GPU : Intel UHD Graphics
On board memory : 4GB DDR4 on board
Storage : 256GB M.2 NVMe PCIe 3.0 SSD - HDD housing for storage expansion

How to upgrade memory : N/A
Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x M.2 2280 PCIe 3.0x2
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : VGA camera
Wireless : Wi-Fi 5(802.11ac)+Bluetooth 4.1 (Dual band) 1*1
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A//1x HDMI 1.4
1x Headphone/Headset
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in microphone
Voice control with Cortana support

AC Adapter : 4.0, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal
Battery : 37WHrs, 2S1P, 2-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 32.54 x 21.60 x 1.99 cm
Weight (with Battery) : 1.60 kg
Weight (without Battery) : 1.50 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
